name,iter_num,0.001,0.005,0.01,0.05
"t-test, equal var = false",1981,0,0,0,0
"permutation test, mean stat",1981,0,0,0,0
"bootstrap, percentile method",1981,0,0,0,0
"bootstrap, basic method",1981,0,0,0,0
"bootstrap, bca method",1981,0,0,0,0
z-test,1982,0,0,0,0
"t-test, equal var = true",1982,0,0,0,0
"t-test, equal var = false",1982,0,0,0,0
"permutation test, mean stat",1982,0,0,0,0
"bootstrap, percentile method",1982,0,0,0,0
"bootstrap, basic method",1982,0,0,0,0
"bootstrap, bca method",1982,0,0,0,1
z-test,1983,0,0,0,1
"t-test, equal var = true",1983,0,0,0,1
"t-test, equal var = false",1983,0,0,0,1
"permutation test, mean stat",1983,0,0,0,1
"bootstrap, percentile method",1983,0,0,1,1
"bootstrap, basic method",1983,0,1,1,1
"bootstrap, bca method",1983,0,0,0,1
z-test,1984,0,0,0,0
"t-test, equal var = true",1984,0,0,0,0
"t-test, equal var = false",1984,0,0,0,0
"permutation test, mean stat",1984,0,0,0,0
"bootstrap, percentile method",1984,0,0,0,0
"bootstrap, basic method",1984,0,0,0,0
"bootstrap, bca method",1984,0,0,0,0
z-test,1985,0,0,0,0
"t-test, equal var = true",1985,0,0,0,0
"t-test, equal var = false",1985,0,0,0,0
"permutation test, mean stat",1985,0,0,0,0
"bootstrap, percentile method",1985,0,0,0,0
"bootstrap, basic method",1985,0,0,0,0
"bootstrap, bca method",1985,0,0,0,0
z-test,1986,0,0,1,1
"t-test, equal var = true",1986,0,0,0,1
"t-test, equal var = false",1986,0,1,1,1
"permutation test, mean stat",1986,0,0,1,1
"bootstrap, percentile method",1986,1,1,1,1
"bootstrap, basic method",1986,1,1,1,1
"bootstrap, bca method",1986,0,1,1,1
z-test,1987,0,0,0,0
"t-test, equal var = true",1987,0,0,0,0
"t-test, equal var = false",1987,0,0,0,0
"permutation test, mean stat",1987,0,0,0,0
"bootstrap, percentile method",1987,0,0,0,0
"bootstrap, basic method",1987,0,0,0,0
"bootstrap, bca method",1987,0,0,0,0
z-test,1988,0,0,0,0
"t-test, equal var = true",1988,0,0,0,0
"t-test, equal var = false",1988,0,0,0,0
"permutation test, mean stat",1988,0,0,0,0
"bootstrap, percentile method",1988,0,0,0,0
"bootstrap, basic method",1988,0,0,0,0
"bootstrap, bca method",1988,0,0,0,0
z-test,1989,0,0,0,0
"t-test, equal var = true",1989,0,0,0,0
"t-test, equal var = false",1989,0,0,0,0
"permutation test, mean stat",1989,0,0,0,0
"bootstrap, percentile method",1989,0,0,0,0
"bootstrap, basic method",1989,0,0,0,0
"bootstrap, bca method",1989,0,0,0,0
z-test,1990,0,0,0,0
"t-test, equal var = true",1990,0,0,0,0
"t-test, equal var = false",1990,0,0,0,0
"permutation test, mean stat",1990,0,0,0,0
"bootstrap, percentile method",1990,0,0,0,0
"bootstrap, basic method",1990,0,0,0,0
"bootstrap, bca method",1990,0,0,0,0
z-test,1991,0,0,0,0
"t-test, equal var = true",1991,0,0,0,0
"t-test, equal var = false",1991,0,0,0,0
"permutation test, mean stat",1991,0,0,0,0
"bootstrap, percentile method",1991,0,0,0,0
"bootstrap, basic method",1991,0,0,0,0
"bootstrap, bca method",1991,0,0,0,0
z-test,1992,0,0,0,0
"t-test, equal var = true",1992,0,0,0,0
"t-test, equal var = false",1992,0,0,0,0
"permutation test, mean stat",1992,0,0,0,0
"bootstrap, percentile method",1992,0,0,0,0
"bootstrap, basic method",1992,0,0,0,0
"bootstrap, bca method",1992,0,0,0,0
z-test,1993,0,0,0,0
"t-test, equal var = true",1993,0,0,0,0
"t-test, equal var = false",1993,0,0,0,0
"permutation test, mean stat",1993,0,0,0,0
"bootstrap, percentile method",1993,0,0,0,0
"bootstrap, basic method",1993,0,0,0,0
"bootstrap, bca method",1993,0,0,0,1
z-test,1994,0,0,0,0
"t-test, equal var = true",1994,0,0,0,0
"t-test, equal var = false",1994,0,0,0,0
"permutation test, mean stat",1994,0,0,0,0
"bootstrap, percentile method",1994,0,0,0,0
"bootstrap, basic method",1994,0,0,0,0
"bootstrap, bca method",1994,0,0,0,0
z-test,1995,0,0,0,0
"t-test, equal var = true",1995,0,0,0,0
"t-test, equal var = false",1995,0,0,0,0
"permutation test, mean stat",1995,0,0,0,0
"bootstrap, percentile method",1995,0,0,0,0
"bootstrap, basic method",1995,0,0,0,0
"bootstrap, bca method",1995,0,0,0,0
z-test,1996,0,0,0,0
"t-test, equal var = true",1996,0,0,0,0
"t-test, equal var = false",1996,0,0,0,0
"permutation test, mean stat",1996,0,0,0,0
"bootstrap, percentile method",1996,0,0,0,0
"bootstrap, basic method",1996,0,0,0,0
"bootstrap, bca method",1996,0,0,0,0
z-test,1997,0,0,0,0
"t-test, equal var = true",1997,0,0,0,0
"t-test, equal var = false",1997,0,0,0,0
"permutation test, mean stat",1997,0,0,0,0
"bootstrap, percentile method",1997,0,0,0,0
"bootstrap, basic method",1997,0,0,0,0
"bootstrap, bca method",1997,0,0,0,0
z-test,1998,0,0,0,0
"t-test, equal var = true",1998,0,0,0,0
"t-test, equal var = false",1998,0,0,0,0
"permutation test, mean stat",1998,0,0,0,0
"bootstrap, percentile method",1998,0,0,0,0
"bootstrap, basic method",1998,0,0,0,0
"bootstrap, bca method",1998,0,0,0,0
z-test,1999,0,0,0,0
"t-test, equal var = true",1999,0,0,0,0
"t-test, equal var = false",1999,0,0,0,0
"permutation test, mean stat",1999,0,0,0,0
"bootstrap, percentile method",1999,0,0,0,0
"bootstrap, basic method",1999,0,0,0,0
"bootstrap, bca method",1999,0,0,0,0
z-test,2000,0,0,0,0
"t-test, equal var = true",2000,0,0,0,0
"t-test, equal var = false",2000,0,0,0,0
"permutation test, mean stat",2000,0,0,0,0
"bootstrap, percentile method",2000,0,0,0,0
"bootstrap, basic method",2000,0,0,0,0
"bootstrap, bca method",2000,0,0,0,0
z-test,2001,0,0,0,0
"t-test, equal var = true",2001,0,0,0,0
"t-test, equal var = false",2001,0,0,0,0
"permutation test, mean stat",2001,0,0,0,0
"bootstrap, percentile method",2001,0,0,0,0
"bootstrap, basic method",2001,0,0,0,0
"bootstrap, bca method",2001,0,0,0,0
z-test,2002,0,0,0,0
"t-test, equal var = true",2002,0,0,0,0
"t-test, equal var = false",2002,0,0,0,0
"permutation test, mean stat",2002,0,0,0,0
"bootstrap, percentile method",2002,0,0,0,0
"bootstrap, basic method",2002,0,0,0,0
"bootstrap, bca method",2002,0,0,0,0
z-test,2003,0,0,0,0
"t-test, equal var = true",2003,0,0,0,0
"t-test, equal var = false",2003,0,0,0,0
"permutation test, mean stat",2003,0,0,0,0
"bootstrap, percentile method",2003,0,0,0,0
"bootstrap, basic method",2003,0,0,0,0
"bootstrap, bca method",2003,0,0,0,0
z-test,2004,0,0,0,0
"t-test, equal var = true",2004,0,0,0,0
"t-test, equal var = false",2004,0,0,0,0
"permutation test, mean stat",2004,0,0,0,0
"bootstrap, percentile method",2004,0,0,0,0
"bootstrap, basic method",2004,0,0,0,0
"bootstrap, bca method",2004,0,0,0,0
z-test,2005,0,0,0,0
"t-test, equal var = true",2005,0,0,0,0
"t-test, equal var = false",2005,0,0,0,0
"permutation test, mean stat",2005,0,0,0,0
"bootstrap, percentile method",2005,0,0,0,0
"bootstrap, basic method",2005,0,0,0,0
"bootstrap, bca method",2005,0,0,0,0
z-test,2006,0,0,0,0
"t-test, equal var = true",2006,0,0,0,0
"t-test, equal var = false",2006,0,0,0,0
"permutation test, mean stat",2006,0,0,0,0
"bootstrap, percentile method",2006,0,0,0,0
"bootstrap, basic method",2006,0,0,0,0
"bootstrap, bca method",2006,0,0,0,0
z-test,2007,0,0,0,0
"t-test, equal var = true",2007,0,0,0,0
"t-test, equal var = false",2007,0,0,0,0
"permutation test, mean stat",2007,0,0,0,0
"bootstrap, percentile method",2007,0,0,0,0
"bootstrap, basic method",2007,0,0,0,0
"bootstrap, bca method",2007,0,0,0,0
z-test,2008,0,0,0,0
"t-test, equal var = true",2008,0,0,0,0
"t-test, equal var = false",2008,0,0,0,0
"permutation test, mean stat",2008,0,0,0,0
"bootstrap, percentile method",2008,0,0,0,0
"bootstrap, basic method",2008,0,0,0,0
"bootstrap, bca method",2008,0,0,0,0
z-test,2009,0,0,0,0
"t-test, equal var = true",2009,0,0,0,0
"t-test, equal var = false",2009,0,0,0,0
"permutation test, mean stat",2009,0,0,0,0
"bootstrap, percentile method",2009,0,0,0,0
"bootstrap, basic method",2009,0,0,0,0
"bootstrap, bca method",2009,0,0,0,0
z-test,2010,0,0,0,0
"t-test, equal var = true",2010,0,0,0,0
"t-test, equal var = false",2010,0,0,0,0
"permutation test, mean stat",2010,0,0,0,0
"bootstrap, percentile method",2010,0,0,0,0
"bootstrap, basic method",2010,0,0,0,0
"bootstrap, bca method",2010,0,0,0,0
z-test,2011,0,0,0,0
"t-test, equal var = true",2011,0,0,0,0
"t-test, equal var = false",2011,0,0,0,0
"permutation test, mean stat",2011,0,0,0,0
"bootstrap, percentile method",2011,0,0,0,0
"bootstrap, basic method",2011,0,0,0,0
"bootstrap, bca method",2011,0,0,0,0
z-test,2012,0,0,1,1
"t-test, equal var = true",2012,0,0,0,1
"t-test, equal var = false",2012,0,0,0,1
"permutation test, mean stat",2012,0,0,1,1
"bootstrap, percentile method",2012,0,1,1,1
"bootstrap, basic method",2012,0,1,1,1
"bootstrap, bca method",2012,0,0,1,1
z-test,2013,0,0,0,0
"t-test, equal var = true",2013,0,0,0,0
"t-test, equal var = false",2013,0,0,0,0
"permutation test, mean stat",2013,0,0,0,0
"bootstrap, percentile method",2013,0,0,0,0
"bootstrap, basic method",2013,0,0,0,0
"bootstrap, bca method",2013,0,0,0,0
z-test,2014,0,0,0,0
"t-test, equal var = true",2014,0,0,0,0
"t-test, equal var = false",2014,0,0,0,0
"permutation test, mean stat",2014,0,0,0,0
"bootstrap, percentile method",2014,0,0,0,0
"bootstrap, basic method",2014,0,0,0,0
"bootstrap, bca method",2014,0,0,0,0
z-test,2015,0,0,0,0
"t-test, equal var = true",2015,0,0,0,0
"t-test, equal var = false",2015,0,0,0,0
"permutation test, mean stat",2015,0,0,0,0
"bootstrap, percentile method",2015,0,0,0,0
"bootstrap, basic method",2015,0,0,0,0
"bootstrap, bca method",2015,0,0,0,0
z-test,2016,0,0,0,0
"t-test, equal var = true",2016,0,0,0,0
"t-test, equal var = false",2016,0,0,0,0
"permutation test, mean stat",2016,0,0,0,0
"bootstrap, percentile method",2016,0,0,0,0
"bootstrap, basic method",2016,0,0,0,0
"bootstrap, bca method",2016,0,0,0,0
z-test,2017,0,0,0,0
"t-test, equal var = true",2017,0,0,0,0
"t-test, equal var = false",2017,0,0,0,0
"permutation test, mean stat",2017,0,0,0,0
"bootstrap, percentile method",2017,0,0,0,0
"bootstrap, basic method",2017,0,0,0,0
"bootstrap, bca method",2017,0,0,0,0
z-test,2018,0,0,0,0
"t-test, equal var = true",2018,0,0,0,0
"t-test, equal var = false",2018,0,0,0,0
"permutation test, mean stat",2018,0,0,0,0
"bootstrap, percentile method",2018,0,0,0,0
"bootstrap, basic method",2018,0,0,0,0
"bootstrap, bca method",2018,0,0,0,0
z-test,2019,0,0,0,0
"t-test, equal var = true",2019,0,0,0,0
"t-test, equal var = false",2019,0,0,0,0
"permutation test, mean stat",2019,0,0,0,0
"bootstrap, percentile method",2019,0,0,0,0
"bootstrap, basic method",2019,0,0,0,0
"bootstrap, bca method",2019,0,0,0,0
z-test,2020,0,0,0,0
"t-test, equal var = true",2020,0,0,0,0
"t-test, equal var = false",2020,0,0,0,0
"permutation test, mean stat",2020,0,0,0,0
"bootstrap, percentile method",2020,0,0,0,0
"bootstrap, basic method",2020,0,0,0,0
"bootstrap, bca method",2020,0,0,0,0
z-test,2021,0,0,0,0
"t-test, equal var = true",2021,0,0,0,0
"t-test, equal var = false",2021,0,0,0,0
"permutation test, mean stat",2021,0,0,0,0
"bootstrap, percentile method",2021,0,0,0,0
"bootstrap, basic method",2021,0,0,0,0
"bootstrap, bca method",2021,0,0,0,0
z-test,2022,0,0,0,0
"t-test, equal var = true",2022,0,0,0,0
"t-test, equal var = false",2022,0,0,0,0
"permutation test, mean stat",2022,0,0,0,0
"bootstrap, percentile method",2022,0,0,0,0
"bootstrap, basic method",2022,0,0,0,0
"bootstrap, bca method",2022,0,0,0,0
z-test,2023,0,0,0,0
"t-test, equal var = true",2023,0,0,0,0
"t-test, equal var = false",2023,0,0,0,0
"permutation test, mean stat",2023,0,0,0,0
"bootstrap, percentile method",2023,0,0,0,0
"bootstrap, basic method",2023,0,0,0,0
"bootstrap, bca method",2023,0,0,0,0
z-test,2024,0,0,0,0
"t-test, equal var = true",2024,0,0,0,0
"t-test, equal var = false",2024,0,0,0,0
"permutation test, mean stat",2024,0,0,0,0
"bootstrap, percentile method",2024,0,0,0,0
"bootstrap, basic method",2024,0,0,0,0
"bootstrap, bca method",2024,0,0,0,0
z-test,2025,0,0,0,0
"t-test, equal var = true",2025,0,0,0,0
"t-test, equal var = false",2025,0,0,0,0
"permutation test, mean stat",2025,0,0,0,0
"bootstrap, percentile method",2025,0,0,0,0
"bootstrap, basic method",2025,0,0,0,0
"bootstrap, bca method",2025,0,0,0,0
z-test,2026,0,0,0,0
"t-test, equal var = true",2026,0,0,0,0
"t-test, equal var = false",2026,0,0,0,0
"permutation test, mean stat",2026,0,0,0,0
"bootstrap, percentile method",2026,0,0,0,0
"bootstrap, basic method",2026,0,0,0,0
"bootstrap, bca method",2026,0,0,0,0
z-test,2027,0,0,0,0
"t-test, equal var = true",2027,0,0,0,0
"t-test, equal var = false",2027,0,0,0,0
"permutation test, mean stat",2027,0,0,0,0
"bootstrap, percentile method",2027,0,0,0,0
"bootstrap, basic method",2027,0,0,0,0
"bootstrap, bca method",2027,0,0,0,0
z-test,2028,0,0,0,1
"t-test, equal var = true",2028,0,0,0,1
"t-test, equal var = false",2028,0,0,0,0
"permutation test, mean stat",2028,0,0,0,1
"bootstrap, percentile method",2028,0,0,0,1
"bootstrap, basic method",2028,0,0,0,1
"bootstrap, bca method",2028,0,0,0,1
z-test,2029,0,0,0,0
"t-test, equal var = true",2029,0,0,0,0
"t-test, equal var = false",2029,0,0,0,0
"permutation test, mean stat",2029,0,0,0,0
"bootstrap, percentile method",2029,0,0,0,0
"bootstrap, basic method",2029,0,0,0,0
"bootstrap, bca method",2029,0,0,0,0
z-test,2030,0,0,0,0
"t-test, equal var = true",2030,0,0,0,0
"t-test, equal var = false",2030,0,0,0,0
"permutation test, mean stat",2030,0,0,0,0
"bootstrap, percentile method",2030,0,0,0,0
"bootstrap, basic method",2030,0,0,0,0
"bootstrap, bca method",2030,0,0,0,0
z-test,2031,0,0,0,0
"t-test, equal var = true",2031,0,0,0,0
"t-test, equal var = false",2031,0,0,0,0
"permutation test, mean stat",2031,0,0,0,0
"bootstrap, percentile method",2031,0,0,0,1
"bootstrap, basic method",2031,0,0,0,1
"bootstrap, bca method",2031,0,0,0,1
z-test,2032,0,0,0,0
"t-test, equal var = true",2032,0,0,0,0
"t-test, equal var = false",2032,0,0,0,0
"permutation test, mean stat",2032,0,0,0,0
"bootstrap, percentile method",2032,0,0,0,0
"bootstrap, basic method",2032,0,0,0,0
"bootstrap, bca method",2032,0,0,0,0
z-test,2033,0,0,0,0
"t-test, equal var = true",2033,0,0,0,0
"t-test, equal var = false",2033,0,0,0,0
"permutation test, mean stat",2033,0,0,0,0
"bootstrap, percentile method",2033,0,0,0,0
"bootstrap, basic method",2033,0,0,0,0
"bootstrap, bca method",2033,0,0,0,0
z-test,2034,0,0,0,0
"t-test, equal var = true",2034,0,0,0,0
"t-test, equal var = false",2034,0,0,0,0
"permutation test, mean stat",2034,0,0,0,0
"bootstrap, percentile method",2034,0,0,0,0
"bootstrap, basic method",2034,0,0,0,0
"bootstrap, bca method",2034,0,0,0,0
z-test,2035,0,0,0,0
"t-test, equal var = true",2035,0,0,0,0
"t-test, equal var = false",2035,0,0,0,0
"permutation test, mean stat",2035,0,0,0,0
"bootstrap, percentile method",2035,0,0,0,0
"bootstrap, basic method",2035,0,0,0,0
"bootstrap, bca method",2035,0,0,0,0
z-test,2036,0,0,0,0
"t-test, equal var = true",2036,0,0,0,0
"t-test, equal var = false",2036,0,0,0,0
"permutation test, mean stat",2036,0,0,0,0
"bootstrap, percentile method",2036,0,0,0,0
"bootstrap, basic method",2036,0,0,0,0
"bootstrap, bca method",2036,0,0,0,0
z-test,2037,0,0,0,0
"t-test, equal var = true",2037,0,0,0,0
"t-test, equal var = false",2037,0,0,0,0
"permutation test, mean stat",2037,0,0,0,0
"bootstrap, percentile method",2037,0,0,0,0
"bootstrap, basic method",2037,0,0,0,0
"bootstrap, bca method",2037,0,0,0,0
z-test,2038,0,0,0,0
"t-test, equal var = true",2038,0,0,0,0
"t-test, equal var = false",2038,0,0,0,0
"permutation test, mean stat",2038,0,0,0,0
"bootstrap, percentile method",2038,0,0,0,0
"bootstrap, basic method",2038,0,0,0,0
"bootstrap, bca method",2038,0,0,0,0
z-test,2039,0,0,0,0
"t-test, equal var = true",2039,0,0,0,0
"t-test, equal var = false",2039,0,0,0,0
"permutation test, mean stat",2039,0,0,0,0
"bootstrap, percentile method",2039,0,0,0,0
"bootstrap, basic method",2039,0,0,0,0
"bootstrap, bca method",2039,0,0,0,0
z-test,2040,0,0,0,0
"t-test, equal var = true",2040,0,0,0,0
"t-test, equal var = false",2040,0,0,0,0
"permutation test, mean stat",2040,0,0,0,0
"bootstrap, percentile method",2040,0,0,0,0
"bootstrap, basic method",2040,0,0,0,0
"bootstrap, bca method",2040,0,0,0,0
z-test,2041,0,0,0,0
"t-test, equal var = true",2041,0,0,0,0
"t-test, equal var = false",2041,0,0,0,0
"permutation test, mean stat",2041,0,0,0,0
"bootstrap, percentile method",2041,0,0,0,0
"bootstrap, basic method",2041,0,0,0,0
"bootstrap, bca method",2041,0,0,0,0
z-test,2042,0,0,0,0
"t-test, equal var = true",2042,0,0,0,0
"t-test, equal var = false",2042,0,0,0,0
"permutation test, mean stat",2042,0,0,0,0
"bootstrap, percentile method",2042,0,0,0,0
"bootstrap, basic method",2042,0,0,0,0
"bootstrap, bca method",2042,0,0,0,0
z-test,2043,0,0,0,0
"t-test, equal var = true",2043,0,0,0,0
"t-test, equal var = false",2043,0,0,0,0
"permutation test, mean stat",2043,0,0,0,0
"bootstrap, percentile method",2043,0,0,0,0
"bootstrap, basic method",2043,0,0,0,0
"bootstrap, bca method",2043,0,0,0,0
z-test,2044,0,1,1,1
"t-test, equal var = true",2044,0,1,1,1
"t-test, equal var = false",2044,0,0,1,1
"permutation test, mean stat",2044,0,1,1,1
"bootstrap, percentile method",2044,1,1,1,1
"bootstrap, basic method",2044,1,1,1,1
"bootstrap, bca method",2044,1,1,1,1
z-test,2045,0,0,0,0
"t-test, equal var = true",2045,0,0,0,0
"t-test, equal var = false",2045,0,0,0,0
"permutation test, mean stat",2045,0,0,0,0
"bootstrap, percentile method",2045,0,0,0,0
"bootstrap, basic method",2045,0,0,0,0
"bootstrap, bca method",2045,0,0,0,0
z-test,2046,0,0,0,0
"t-test, equal var = true",2046,0,0,0,0
"t-test, equal var = false",2046,0,0,0,0
"permutation test, mean stat",2046,0,0,0,0
"bootstrap, percentile method",2046,0,0,0,0
"bootstrap, basic method",2046,0,0,0,0
"bootstrap, bca method",2046,0,0,0,0
z-test,2047,0,0,0,0
"t-test, equal var = true",2047,0,0,0,0
"t-test, equal var = false",2047,0,0,0,0
"permutation test, mean stat",2047,0,0,0,0
"bootstrap, percentile method",2047,0,0,0,0
"bootstrap, basic method",2047,0,0,0,1
"bootstrap, bca method",2047,0,0,0,0
z-test,2048,0,0,0,0
"t-test, equal var = true",2048,0,0,0,0
"t-test, equal var = false",2048,0,0,0,0
"permutation test, mean stat",2048,0,0,0,0
"bootstrap, percentile method",2048,0,0,0,0
"bootstrap, basic method",2048,0,0,0,0
"bootstrap, bca method",2048,0,0,0,0
z-test,2049,0,0,0,0
"t-test, equal var = true",2049,0,0,0,0
"t-test, equal var = false",2049,0,0,0,0
"permutation test, mean stat",2049,0,0,0,0
"bootstrap, percentile method",2049,0,0,0,0
"bootstrap, basic method",2049,0,0,0,0
"bootstrap, bca method",2049,0,0,0,0
z-test,2050,0,0,0,0
"t-test, equal var = true",2050,0,0,0,0
"t-test, equal var = false",2050,0,0,0,0
"permutation test, mean stat",2050,0,0,0,0
"bootstrap, percentile method",2050,0,0,0,0
"bootstrap, basic method",2050,0,0,0,0
"bootstrap, bca method",2050,0,0,0,0
z-test,2051,0,0,0,0
"t-test, equal var = true",2051,0,0,0,0
"t-test, equal var = false",2051,0,0,0,0
"permutation test, mean stat",2051,0,0,0,0
"bootstrap, percentile method",2051,0,0,0,0
"bootstrap, basic method",2051,0,0,0,0
"bootstrap, bca method",2051,0,0,0,0
z-test,2052,0,0,0,0
"t-test, equal var = true",2052,0,0,0,0
"t-test, equal var = false",2052,0,0,0,0
"permutation test, mean stat",2052,0,0,0,0
"bootstrap, percentile method",2052,0,0,0,0
"bootstrap, basic method",2052,0,0,0,0
"bootstrap, bca method",2052,0,0,0,0
z-test,2053,0,0,0,0
"t-test, equal var = true",2053,0,0,0,0
"t-test, equal var = false",2053,0,0,0,0
"permutation test, mean stat",2053,0,0,0,0
"bootstrap, percentile method",2053,0,0,0,0
"bootstrap, basic method",2053,0,0,0,0
"bootstrap, bca method",2053,0,0,0,0
z-test,2054,0,0,0,0
"t-test, equal var = true",2054,0,0,0,0
"t-test, equal var = false",2054,0,0,0,0
"permutation test, mean stat",2054,0,0,0,0
"bootstrap, percentile method",2054,0,0,0,0
"bootstrap, basic method",2054,0,0,0,0
"bootstrap, bca method",2054,0,0,0,0
z-test,2055,0,0,0,0
"t-test, equal var = true",2055,0,0,0,0
"t-test, equal var = false",2055,0,0,0,0
"permutation test, mean stat",2055,0,0,0,0
"bootstrap, percentile method",2055,0,0,0,0
"bootstrap, basic method",2055,0,0,0,0
"bootstrap, bca method",2055,0,0,0,0
z-test,2056,0,0,0,0
"t-test, equal var = true",2056,0,0,0,0
"t-test, equal var = false",2056,0,0,0,0
"permutation test, mean stat",2056,0,0,0,0
"bootstrap, percentile method",2056,0,0,0,0
"bootstrap, basic method",2056,0,0,0,0
"bootstrap, bca method",2056,0,0,0,0
z-test,2057,0,0,0,0
"t-test, equal var = true",2057,0,0,0,0
"t-test, equal var = false",2057,0,0,0,0
"permutation test, mean stat",2057,0,0,0,0
"bootstrap, percentile method",2057,0,0,0,0
"bootstrap, basic method",2057,0,0,0,0
"bootstrap, bca method",2057,0,0,0,0
z-test,2058,0,0,0,0
"t-test, equal var = true",2058,0,0,0,0
"t-test, equal var = false",2058,0,0,0,0
"permutation test, mean stat",2058,0,0,0,0
"bootstrap, percentile method",2058,0,0,0,0
"bootstrap, basic method",2058,0,0,0,0
"bootstrap, bca method",2058,0,0,0,0
z-test,2059,0,0,0,0
"t-test, equal var = true",2059,0,0,0,0
"t-test, equal var = false",2059,0,0,0,0
"permutation test, mean stat",2059,0,0,0,0
"bootstrap, percentile method",2059,0,0,0,0
"bootstrap, basic method",2059,0,0,0,0
"bootstrap, bca method",2059,0,0,0,0
z-test,2060,0,0,0,0
"t-test, equal var = true",2060,0,0,0,0
"t-test, equal var = false",2060,0,0,0,0
"permutation test, mean stat",2060,0,0,0,0
"bootstrap, percentile method",2060,0,0,0,1
"bootstrap, basic method",2060,0,0,0,1
"bootstrap, bca method",2060,0,0,0,1
z-test,2061,0,0,0,0
"t-test, equal var = true",2061,0,0,0,0
"t-test, equal var = false",2061,0,0,0,0
"permutation test, mean stat",2061,0,0,0,0
"bootstrap, percentile method",2061,0,0,0,0
"bootstrap, basic method",2061,0,0,0,0
"bootstrap, bca method",2061,0,0,0,0
z-test,2062,0,0,0,0
"t-test, equal var = true",2062,0,0,0,0
"t-test, equal var = false",2062,0,0,0,0
"permutation test, mean stat",2062,0,0,0,0
"bootstrap, percentile method",2062,0,0,0,0
"bootstrap, basic method",2062,0,0,0,0
"bootstrap, bca method",2062,0,0,0,0
z-test,2063,0,0,0,0
"t-test, equal var = true",2063,0,0,0,0
"t-test, equal var = false",2063,0,0,0,0
"permutation test, mean stat",2063,0,0,0,0
"bootstrap, percentile method",2063,0,0,0,0
"bootstrap, basic method",2063,0,0,0,0
"bootstrap, bca method",2063,0,0,0,0
z-test,2064,0,0,0,0
"t-test, equal var = true",2064,0,0,0,0
"t-test, equal var = false",2064,0,0,0,0
"permutation test, mean stat",2064,0,0,0,0
"bootstrap, percentile method",2064,0,0,0,0
"bootstrap, basic method",2064,0,0,0,0
"bootstrap, bca method",2064,0,0,0,0
z-test,2065,0,0,0,0
"t-test, equal var = true",2065,0,0,0,0
"t-test, equal var = false",2065,0,0,0,0
"permutation test, mean stat",2065,0,0,0,0
"bootstrap, percentile method",2065,0,0,0,0
"bootstrap, basic method",2065,0,0,0,0
"bootstrap, bca method",2065,0,0,0,0
z-test,2066,0,0,0,0
"t-test, equal var = true",2066,0,0,0,0
"t-test, equal var = false",2066,0,0,0,0
"permutation test, mean stat",2066,0,0,0,0
"bootstrap, percentile method",2066,0,0,0,0
"bootstrap, basic method",2066,0,0,0,0
"bootstrap, bca method",2066,0,0,0,0
z-test,2067,0,0,0,0
"t-test, equal var = true",2067,0,0,0,0
"t-test, equal var = false",2067,0,0,0,0
"permutation test, mean stat",2067,0,0,0,0
"bootstrap, percentile method",2067,0,0,0,0
"bootstrap, basic method",2067,0,0,0,0
"bootstrap, bca method",2067,0,0,0,0
z-test,2068,0,0,0,0
"t-test, equal var = true",2068,0,0,0,0
"t-test, equal var = false",2068,0,0,0,0
"permutation test, mean stat",2068,0,0,0,0
"bootstrap, percentile method",2068,0,0,0,0
"bootstrap, basic method",2068,0,0,0,0
"bootstrap, bca method",2068,0,0,0,0
z-test,2069,0,0,0,0
"t-test, equal var = true",2069,0,0,0,0
"t-test, equal var = false",2069,0,0,0,0
"permutation test, mean stat",2069,0,0,0,0
"bootstrap, percentile method",2069,0,0,0,0
"bootstrap, basic method",2069,0,0,0,0
"bootstrap, bca method",2069,0,0,0,0
z-test,2070,0,0,0,0
"t-test, equal var = true",2070,0,0,0,0
"t-test, equal var = false",2070,0,0,0,0
"permutation test, mean stat",2070,0,0,0,0
"bootstrap, percentile method",2070,0,0,0,0
"bootstrap, basic method",2070,0,0,0,0
"bootstrap, bca method",2070,0,0,0,0
z-test,2071,0,0,0,0
"t-test, equal var = true",2071,0,0,0,0
"t-test, equal var = false",2071,0,0,0,0
"permutation test, mean stat",2071,0,0,0,0
"bootstrap, percentile method",2071,0,0,0,0
"bootstrap, basic method",2071,0,0,0,0
"bootstrap, bca method",2071,0,0,0,0
z-test,2072,0,0,0,0
"t-test, equal var = true",2072,0,0,0,0
"t-test, equal var = false",2072,0,0,0,0
"permutation test, mean stat",2072,0,0,0,0
"bootstrap, percentile method",2072,0,0,0,0
"bootstrap, basic method",2072,0,0,0,0
"bootstrap, bca method",2072,0,0,0,0
z-test,2073,0,0,0,0
"t-test, equal var = true",2073,0,0,0,0
"t-test, equal var = false",2073,0,0,0,0
"permutation test, mean stat",2073,0,0,0,0
"bootstrap, percentile method",2073,0,0,0,0
"bootstrap, basic method",2073,0,0,0,0
"bootstrap, bca method",2073,0,0,0,0
z-test,2074,0,0,0,0
"t-test, equal var = true",2074,0,0,0,0
"t-test, equal var = false",2074,0,0,0,0
"permutation test, mean stat",2074,0,0,0,0
"bootstrap, percentile method",2074,0,0,0,0
"bootstrap, basic method",2074,0,0,0,0
"bootstrap, bca method",2074,0,0,0,0
z-test,2075,0,0,0,0
"t-test, equal var = true",2075,0,0,0,0
"t-test, equal var = false",2075,0,0,0,0
"permutation test, mean stat",2075,0,0,0,0
